x,y,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,ID,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_YEAR,DIRECTION_MAX_GUST_FLAG,MAX_REL_HUMIDITY
-120.8,50.935,8,,1166658,12.5,,,0,BC,,,0,28,2017-08-06 00:00:00,,20.3,,0,1166658.2017.8.6,RED LAKE,,0,,,,,6,,,,2.3,0,2017,,
-120.8,50.935,8,,1166658,11,,,0,BC,,,0,27.5,2017-08-07 00:00:00,,19.3,,0,1166658.2017.8.7,RED LAKE,,0,,,,,7,,,,1.3,0,2017,,
-120.8,50.935,8,,1166658,13,,,0,BC,,,0,24,2017-08-08 00:00:00,,18.5,,0,1166658.2017.8.8,RED LAKE,,0,,,,,8,,,,0.5,0,2017,,
-120.8,50.935,8,,1166658,13,,,0,BC,,,0,28.5,2017-08-09 00:00:00,,20.8,,0,1166658.2017.8.9,RED LAKE,,0,,,,,9,,,,2.8,0,2017,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,28,2017-08-10 00:00:00,,19,,0,1166658.2017.8.10,RED LAKE,,0,,,,,10,,,,1,0,2017,,
-120.8,50.935,8,,1166658,14,,,0,BC,,,0,31,2017-08-11 00:00:00,,22.5,,0,1166658.2017.8.11,RED LAKE,,0,,,,,11,,,,4.5,0,2017,,
-120.8,50.935,8,,1166658,,M,,0,BC,,,0,,2017-08-13 00:00:00,,,,0,1166658.2017.8.13,RED LAKE,,0,M,M,M,,13,,,M,,,2017,,
-120.8,50.935,8,,1166658,,M,,0,BC,,,0,,2017-08-14 00:00:00,,,,0,1166658.2017.8.14,RED LAKE,,0,M,M,M,,14,,,M,,,2017,,
-120.8,50.935,8,,1166658,,M,,0,BC,,,0,,2017-08-15 00:00:00,,,,0,1166658.2017.8.15,RED LAKE,,0,M,M,M,,15,,,M,,,2017,,
-120.8,50.935,8,,1166658,,M,,0,BC,,,0,,2017-08-16 00:00:00,,,,0,1166658.2017.8.16,RED LAKE,,0,M,M,M,,16,,,M,,,2017,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,26,2017-08-18 00:00:00,,18,,0,1166658.2017.8.18,RED LAKE,,0,,,,,18,,,,0,0,2017,,
-120.8,50.935,8,,1166658,8,,,1,BC,,,1,20.5,2017-08-19 00:00:00,,14.3,,0,1166658.2017.8.19,RED LAKE,,0,,,,,19,,,,0,3.7,2017,,
-120.8,50.935,8,,1166658,10,,,0,BC,T,,0,20,2017-08-20 00:00:00,,15,,0,1166658.2017.8.20,RED LAKE,,0,,,,T,20,,,,0,3,2017,,
-120.8,50.935,8,,1166658,7.5,,,0,BC,,,0,29,2017-08-21 00:00:00,,18.3,,0,1166658.2017.8.21,RED LAKE,,0,,,,,21,,,,0.3,0,2017,,
-120.8,50.935,8,,1166658,9,,,0,BC,,,0,30.5,2017-08-22 00:00:00,,19.8,,0,1166658.2017.8.22,RED LAKE,,0,,,,,22,,,,1.8,0,2017,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,28.5,2017-08-23 00:00:00,,19.3,,0,1166658.2017.8.23,RED LAKE,,0,,,,,23,,,,1.3,0,2017,,
-120.8,50.935,8,,1166658,8,,,4,BC,,,4,20,2017-08-24 00:00:00,,14,,0,1166658.2017.8.24,RED LAKE,,0,,,,,24,,,,0,4,2017,,
-120.8,50.935,8,,1166658,3,,,0,BC,,,0,21.5,2017-08-25 00:00:00,,12.3,,0,1166658.2017.8.25,RED LAKE,,0,,,,,25,,,,0,5.7,2017,,
-120.8,50.935,8,,1166658,5,,,0,BC,,,0,27.5,2017-08-26 00:00:00,,16.3,,0,1166658.2017.8.26,RED LAKE,,0,,,,,26,,,,0,1.7,2017,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,30.5,2017-08-27 00:00:00,,20.3,,0,1166658.2017.8.27,RED LAKE,,0,,,,,27,,,,2.3,0,2017,,
-120.8,50.935,8,,1166658,11.5,,,0,BC,,,0,31,2017-08-28 00:00:00,,21.3,,0,1166658.2017.8.28,RED LAKE,,0,,,,,28,,,,3.3,0,2017,,
-120.8,50.935,8,,1166658,11,,,0,BC,,,0,33,2017-08-29 00:00:00,,22,,0,1166658.2017.8.29,RED LAKE,,0,,,,,29,,,,4,0,2017,,
-120.8,50.935,8,,1166658,12,,,0,BC,,,0,28.5,2017-08-30 00:00:00,,20.3,,0,1166658.2017.8.30,RED LAKE,,0,,,,,30,,,,2.3,0,2017,,
-120.8,50.935,8,,1166658,9.5,,,0,BC,,,0,22.5,2017-08-31 00:00:00,,16,,0,1166658.2017.8.31,RED LAKE,,0,,,,,31,,,,0,2,2017,,
-120.8,50.935,9,,1166658,9,,,0,BC,,,0,28.5,2017-09-01 00:00:00,,18.8,,0,1166658.2017.9.1,RED LAKE,,0,,,,,1,,,,0.8,0,2017,,
-120.8,50.935,9,,1166658,11,,,0,BC,,,0,28.5,2017-09-02 00:00:00,,19.8,,0,1166658.2017.9.2,RED LAKE,,0,,,,,2,,,,1.8,0,2017,,
-120.8,50.935,9,,1166658,9,,,0,BC,,,0,30,2017-09-03 00:00:00,,19.5,,0,1166658.2017.9.3,RED LAKE,,0,,,,,3,,,,1.5,0,2017,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,29.5,2017-09-04 00:00:00,,19.8,,0,1166658.2017.9.4,RED LAKE,,0,,,,,4,,,,1.8,0,2017,,
-120.8,50.935,9,,1166658,11,,,0,BC,,,0,27,2017-09-05 00:00:00,,19,,0,1166658.2017.9.5,RED LAKE,,0,,,,,5,,,,1,0,2017,,
-120.8,50.935,9,,1166658,13,,,0,BC,,,0,27.5,2017-09-06 00:00:00,,20.3,,0,1166658.2017.9.6,RED LAKE,,0,,,,,6,,,,2.3,0,2017,,
-120.8,50.935,9,,1166658,12.5,,,0.6,BC,,,0.6,27,2017-09-07 00:00:00,,19.8,,0,1166658.2017.9.7,RED LAKE,,0,,,,,7,,,,1.8,0,2017,,
-120.8,50.935,9,,1166658,13.5,,,5,BC,,,5,20,2017-09-08 00:00:00,,16.8,,0,1166658.2017.9.8,RED LAKE,,0,,,,,8,,,,0,1.2,2017,,
-120.8,50.935,9,,1166658,10.5,,,2.6,BC,,,2.6,14,2017-09-09 00:00:00,,12.3,,0,1166658.2017.9.9,RED LAKE,,0,,,,,9,,,,0,5.7,2017,,
-120.8,50.935,9,,1166658,4,,,0,BC,,,0,20,2017-09-10 00:00:00,,12,,0,1166658.2017.9.10,RED LAKE,,0,,,,,10,,,,0,6,2017,,
-120.8,50.935,9,,1166658,7,,,1,BC,,,1,24,2017-09-11 00:00:00,,15.5,,0,1166658.2017.9.11,RED LAKE,,0,,,,,11,,,,0,2.5,2017,,
-120.8,50.935,9,,1166658,9.5,,,1.6,BC,,,1.6,20,2017-09-12 00:00:00,,14.8,,0,1166658.2017.9.12,RED LAKE,,0,,,,,12,,,,0,3.2,2017,,
-120.8,50.935,9,,1166658,3.5,,,0,BC,T,,0,12,2017-09-13 00:00:00,,7.8,,0,1166658.2017.9.13,RED LAKE,,0,,,,T,13,,,,0,10.2,2017,,
-120.8,50.935,9,,1166658,0.5,,,0,BC,,,0,19,2017-09-14 00:00:00,,9.8,,0,1166658.2017.9.14,RED LAKE,,0,,,,,14,,,,0,8.2,2017,,
-120.8,50.935,9,,1166658,2.5,,,0,BC,,,0,20.5,2017-09-15 00:00:00,,11.5,,0,1166658.2017.9.15,RED LAKE,,0,,,,,15,,,,0,6.5,2017,,
-120.8,50.935,9,,1166658,2,,,0,BC,,,0,18,2017-09-16 00:00:00,,10,,0,1166658.2017.9.16,RED LAKE,,0,,,,,16,,,,0,8,2017,,
-120.8,50.935,9,,1166658,4.5,,,1,BC,,,1,14,2017-09-17 00:00:00,,9.3,,0,1166658.2017.9.17,RED LAKE,,0,,,,,17,,,,0,8.7,2017,,
-120.8,50.935,9,,1166658,-1,,,0.4,BC,,,0.4,14,2017-09-18 00:00:00,,6.5,,0,1166658.2017.9.18,RED LAKE,,0,,,,,18,,,,0,11.5,2017,,
-120.8,50.935,9,,1166658,-3,,,0,BC,,,0,11,2017-09-19 00:00:00,,4,,0,1166658.2017.9.19,RED LAKE,,0,,,,,19,,,,0,14,2017,,
-120.8,50.935,9,,1166658,-1,,,3.4,BC,,,3.4,8,2017-09-20 00:00:00,,3.5,,0,1166658.2017.9.20,RED LAKE,,0,,,,,20,,,,0,14.5,2017,,
-120.8,50.935,9,,1166658,2,,,0,BC,,,0,12,2017-09-21 00:00:00,,7,,0,1166658.2017.9.21,RED LAKE,,0,,,,,21,,,,0,11,2017,,
-120.8,50.935,9,,1166658,-0.5,,,0,BC,,,0,14,2017-09-22 00:00:00,,6.8,,0,1166658.2017.9.22,RED LAKE,,0,,,,,22,,,,0,11.2,2017,,
-120.8,50.935,9,,1166658,4,,,1.2,BC,,,1.2,14,2017-09-23 00:00:00,,9,,0,1166658.2017.9.23,RED LAKE,,0,,,,,23,,,,0,9,2017,,
-120.8,50.935,9,,1166658,5.5,,,1,BC,,,1,16.5,2017-09-24 00:00:00,,11,,0,1166658.2017.9.24,RED LAKE,,0,,,,,24,,,,0,7,2017,,
-120.8,50.935,9,,1166658,7,,,0,BC,,,0,15,2017-09-25 00:00:00,,11,,0,1166658.2017.9.25,RED LAKE,,0,,,,,25,,,,0,7,2017,,
-120.8,50.935,9,,1166658,8,,,0,BC,,,0,21.5,2017-09-26 00:00:00,,14.8,,0,1166658.2017.9.26,RED LAKE,,0,,,,,26,,,,0,3.2,2017,,
-120.8,50.935,9,,1166658,5,,,0,BC,,,0,22,2017-09-27 00:00:00,,13.5,,0,1166658.2017.9.27,RED LAKE,,0,,,,,27,,,,0,4.5,2017,,
-120.8,50.935,9,,1166658,5,,,0,BC,,,0,24,2017-09-28 00:00:00,,14.5,,0,1166658.2017.9.28,RED LAKE,,0,,,,,28,,,,0,3.5,2017,,
-120.8,50.935,9,,1166658,9,,,0,BC,T,,0,19,2017-09-29 00:00:00,,14,,0,1166658.2017.9.29,RED LAKE,,0,,,,T,29,,,,0,4,2017,,
-120.8,50.935,9,,1166658,2,,,4.6,BC,,,4.6,11,2017-09-30 00:00:00,,6.5,,0,1166658.2017.9.30,RED LAKE,,0,,,,,30,,,,0,11.5,2017,,
-120.8,50.935,10,,1166658,2,,,0.2,BC,,,0.2,10,2017-10-01 00:00:00,,6,,0,1166658.2017.10.1,RED LAKE,,0,,,,,1,,,,0,12,2017,,
-120.8,50.935,10,,1166658,0,,,0,BC,,,0,12,2017-10-02 00:00:00,,6,,0,1166658.2017.10.2,RED LAKE,,0,,,,,2,,,,0,12,2017,,
-120.8,50.935,10,,1166658,-4,,,0,BC,,,0,13,2017-10-03 00:00:00,,4.5,,0,1166658.2017.10.3,RED LAKE,,0,,,,,3,,,,0,13.5,2017,,
-120.8,50.935,10,,1166658,-3,,,0,BC,,,0,16,2017-10-04 00:00:00,,6.5,,0,1166658.2017.10.4,RED LAKE,,0,,,,,4,,,,0,11.5,2017,,
-120.8,50.935,10,,1166658,0,,,0,BC,,,0,17,2017-10-05 00:00:00,,8.5,,0,1166658.2017.10.5,RED LAKE,,0,,,,,5,,,,0,9.5,2017,,
-120.8,50.935,10,,1166658,3.5,,,4.2,BC,,,4.2,12,2017-10-06 00:00:00,,7.8,,0,1166658.2017.10.6,RED LAKE,,0,,,,,6,,,,0,10.2,2017,,
-120.8,50.935,10,,1166658,-1,,,5.4,BC,,,5.4,8.5,2017-10-07 00:00:00,,3.8,,0,1166658.2017.10.7,RED LAKE,,0,,,,,7,,,,0,14.2,2017,,
-120.8,50.935,10,,1166658,0,,,0,BC,,,0,9.5,2017-10-08 00:00:00,,4.8,,0,1166658.2017.10.8,RED LAKE,,0,,,,,8,,,,0,13.2,2017,,
-120.8,50.935,10,,1166658,-1.5,,,0,BC,,,0,7,2017-10-09 00:00:00,,2.8,,0,1166658.2017.10.9,RED LAKE,,0,,,,,9,,,,0,15.2,2017,,
-120.8,50.935,10,,1166658,2.5,,,0.6,BC,,,2.4,8,2017-10-10 00:00:00,,5.3,,0,1166658.2017.10.10,RED LAKE,,1.8,,,,,10,,,,0,12.7,2017,,
-120.8,50.935,10,,1166658,-2,,,0,BC,T,,0,4,2017-10-11 00:00:00,,1,,0,1166658.2017.10.11,RED LAKE,,0,,,,T,11,,,,0,17,2017,,
-120.8,50.935,10,,1166658,-2.5,,,1,BC,,,21,4,2017-10-12 00:00:00,,0.8,,0,1166658.2017.10.12,RED LAKE,,20,,,,,12,,,,0,17.2,2017,,
-120.8,50.935,10,,1166658,-2,,,0,BC,,,0,2,2017-10-13 00:00:00,,0,,20,1166658.2017.10.13,RED LAKE,,0,,,,,13,,,,0,18,2017,,
-120.8,50.935,10,,1166658,-6,,,0,BC,,,5,2,2017-10-14 00:00:00,,-2,,18,1166658.2017.10.14,RED LAKE,,5,,,,,14,,,,0,20,2017,,
-120.8,50.935,10,,1166658,-1,,,0,BC,,,0,6.5,2017-10-15 00:00:00,,2.8,,16,1166658.2017.10.15,RED LAKE,,0,,,,,15,,,,0,15.2,2017,,
-120.8,50.935,10,,1166658,1,,,0,BC,,,0,9.5,2017-10-16 00:00:00,,5.3,,9,1166658.2017.10.16,RED LAKE,,0,,,,,16,,,,0,12.7,2017,,
-120.8,50.935,10,,1166658,-0.5,,,4.6,BC,,,7.4,11,2017-10-17 00:00:00,,5.3,,0,1166658.2017.10.17,RED LAKE,,2.8,,,,,17,,,,0,12.7,2017,,
-120.8,50.935,10,,1166658,-2,,,4.6,BC,,,4.6,3,2017-10-18 00:00:00,,0.5,,0,1166658.2017.10.18,RED LAKE,,0,,,,,18,,,,0,17.5,2017,,
-120.8,50.935,10,,1166658,0,,,0,BC,,,0,8,2017-10-19 00:00:00,,4,,0,1166658.2017.10.19,RED LAKE,,0,,,,,19,,,,0,14,2017,,
-120.8,50.935,10,,1166658,-1,,,0,BC,,,0,9,2017-10-20 00:00:00,,4,,0,1166658.2017.10.20,RED LAKE,,0,,,,,20,,,,0,14,2017,,
-120.8,50.935,10,,1166658,-3.5,,,4,BC,,,6,3.5,2017-10-21 00:00:00,,0,,0,1166658.2017.10.21,RED LAKE,,2,,,,,21,,,,0,18,2017,,
-120.8,50.935,10,,1166658,-1.5,,,0,BC,,,0,10,2017-10-22 00:00:00,,4.3,,2,1166658.2017.10.22,RED LAKE,,0,,,,,22,,,,0,13.7,2017,,
-120.8,50.935,10,,1166658,-2,,,0,BC,,,0,8,2017-10-23 00:00:00,,3,,0,1166658.2017.10.23,RED LAKE,,0,,,,,23,,,,0,15,2017,,
-120.8,50.935,10,,1166658,0.5,,,0,BC,,,0,11,2017-10-24 00:00:00,,5.8,,0,1166658.2017.10.24,RED LAKE,,0,,,,,24,,,,0,12.2,2017,,
-120.8,50.935,10,,1166658,4,,,1.4,BC,,,1.4,10,2017-10-25 00:00:00,,7,,0,1166658.2017.10.25,RED LAKE,,0,,,,,25,,,,0,11,2017,,
-120.8,50.935,10,,1166658,-3.5,,,0,BC,,,0,9,2017-10-26 00:00:00,,2.8,,0,1166658.2017.10.26,RED LAKE,,0,,,,,26,,,,0,15.2,2017,,
-120.8,50.935,10,,1166658,-2.5,,,0,BC,,,0,14.5,2017-10-27 00:00:00,,6,,0,1166658.2017.10.27,RED LAKE,,0,,,,,27,,,,0,12,2017,,
-120.8,50.935,10,,1166658,-1,,,0,BC,,,0,14,2017-10-28 00:00:00,,6.5,,0,1166658.2017.10.28,RED LAKE,,0,,,,,28,,,,0,11.5,2017,,
-120.8,50.935,10,,1166658,-0.5,,,0,BC,,,0,9,2017-10-29 00:00:00,,4.3,,0,1166658.2017.10.29,RED LAKE,,0,,,,,29,,,,0,13.7,2017,,
-120.8,50.935,10,,1166658,-5.5,,,0,BC,,,0,10,2017-10-30 00:00:00,,2.3,,0,1166658.2017.10.30,RED LAKE,,0,,,,,30,,,,0,15.7,2017,,
-120.8,50.935,10,,1166658,-1,,,5.2,BC,,,5.2,4.5,2017-10-31 00:00:00,T,1.8,,0,1166658.2017.10.31,RED LAKE,,0,,,,,31,,,,0,16.2,2017,,
-120.8,50.935,11,,1166658,-1.5,,,0,BC,,,7.6,0.5,2017-11-01 00:00:00,,-0.5,,0,1166658.2017.11.1,RED LAKE,,7.6,,,,,1,,,,0,18.5,2017,,
-120.8,50.935,11,,1166658,-9,,,0,BC,,,7.6,-5,2017-11-02 00:00:00,,-7,,7,1166658.2017.11.2,RED LAKE,,7.6,,,,,2,,,,0,25,2017,,
-120.8,50.935,11,,1166658,-17,,,0,BC,,,0,-7.5,2017-11-03 00:00:00,,-12.3,,15,1166658.2017.11.3,RED LAKE,,0,,,,,3,,,,0,30.3,2017,,
-120.8,50.935,11,,1166658,-20,,,0,BC,,,0,-8,2017-11-04 00:00:00,,-14,,14,1166658.2017.11.4,RED LAKE,,0,,,,,4,,,,0,32,2017,,
-120.8,50.935,11,,1166658,-14,,,0,BC,,,0,-8,2017-11-05 00:00:00,,-11,,13,1166658.2017.11.5,RED LAKE,,0,,,,,5,,,,0,29,2017,,
-120.8,50.935,11,,1166658,-15.5,,,0,BC,,,0,-8,2017-11-06 00:00:00,,-11.8,,12,1166658.2017.11.6,RED LAKE,,0,,,,,6,,,,0,29.8,2017,,
-120.8,50.935,11,,1166658,-13,,,0,BC,T,,0,-6,2017-11-07 00:00:00,T,-9.5,,10,1166658.2017.11.7,RED LAKE,,0,,,,,7,,,,0,27.5,2017,,
-120.8,50.935,11,,1166658,-9,,,0,BC,T,,0,-3,2017-11-08 00:00:00,T,-6,,9,1166658.2017.11.8,RED LAKE,,0,,,,,8,,,,0,24,2017,,
-120.8,50.935,11,,1166658,-6.5,,,0,BC,,,0,0.5,2017-11-09 00:00:00,,-3,,9,1166658.2017.11.9,RED LAKE,,0,,,,,9,,,,0,21,2017,,
-120.8,50.935,11,,1166658,-6.5,,,0,BC,,,0,1,2017-11-10 00:00:00,,-2.8,,9,1166658.2017.11.10,RED LAKE,,0,,,,,10,,,,0,20.8,2017,,
-120.8,50.935,11,,1166658,-3.5,,,0,BC,T,,0,0.5,2017-11-11 00:00:00,T,-1.5,,8,1166658.2017.11.11,RED LAKE,,0,,,,,11,,,,0,19.5,2017,,
-120.8,50.935,11,,1166658,-1.5,,,4,BC,,,4,5,2017-11-12 00:00:00,,1.8,,8,1166658.2017.11.12,RED LAKE,,0,,,,,12,,,,0,16.2,2017,,
-120.8,50.935,11,,1166658,0.5,,,0.4,BC,,,0.6,4.5,2017-11-13 00:00:00,,2.5,,6,1166658.2017.11.13,RED LAKE,,0.2,,,,,13,,,,0,15.5,2017,,
-120.8,50.935,11,,1166658,-2,,,0,BC,,,0,4,2017-11-14 00:00:00,,1,,3,1166658.2017.11.14,RED LAKE,,0,,,,,14,,,,0,17,2017,,
-120.8,50.935,11,,1166658,-0.5,,,0,BC,,,0,5,2017-11-15 00:00:00,,2.3,,0,1166658.2017.11.15,RED LAKE,,0,,,,,15,,,,0,15.7,2017,,
-120.8,50.935,11,,1166658,-3.5,,,0,BC,,,1.4,5,2017-11-16 00:00:00,,0.8,,0,1166658.2017.11.16,RED LAKE,,1.4,,,,,16,,,,0,17.2,2017,,
-120.8,50.935,11,,1166658,-3.5,,,0,BC,,,0,1,2017-11-17 00:00:00,,-1.3,,1,1166658.2017.11.17,RED LAKE,,0,,,,,17,,,,0,19.3,2017,,
-120.8,50.935,11,,1166658,-3.5,,,0,BC,,,0,3,2017-11-18 00:00:00,,-0.3,,0,1166658.2017.11.18,RED LAKE,,0,,,,,18,,,,0,18.3,2017,,
-120.8,50.935,11,,1166658,-0.5,,,0,BC,T,,0,4.5,2017-11-19 00:00:00,T,2,,0,1166658.2017.11.19,RED LAKE,,0,,,,,19,,,,0,16,2017,,
-120.8,50.935,11,T,1166658,-2,,,0,BC,T,,0,2,2017-11-20 00:00:00,T,0,,0,1166658.2017.11.20,RED LAKE,,0,,,,,20,,,,0,18,2017,,
-120.8,50.935,11,,1166658,-3,,,1.6,BC,,,2.8,4,2017-11-21 00:00:00,,0.5,,0,1166658.2017.11.21,RED LAKE,,1.2,,,,,21,,,,0,17.5,2017,,
-120.8,50.935,11,,1166658,0.5,,,1.4,BC,,,1.4,10,2017-11-22 00:00:00,,5.3,,0,1166658.2017.11.22,RED LAKE,,0,,,,,22,,,,0,12.7,2017,,
-120.8,50.935,11,,1166658,-0.5,,,0,BC,,,0,6,2017-11-23 00:00:00,,2.8,,0,1166658.2017.11.23,RED LAKE,,0,,,,,23,,,,0,15.2,2017,,
-120.8,50.935,11,,1166658,-1,,,0,BC,,,0,6,2017-11-24 00:00:00,,2.5,,0,1166658.2017.11.24,RED LAKE,,0,,,,,24,,,,0,15.5,2017,,
-120.8,50.935,11,,1166658,0.5,,,0,BC,,,1.4,8.5,2017-11-25 00:00:00,,4.5,,0,1166658.2017.11.25,RED LAKE,,1.4,,,,,25,,,,0,13.5,2017,,
-120.8,50.935,11,,1166658,-1,,,6,BC,,,6,7,2017-11-26 00:00:00,,3,,0,1166658.2017.11.26,RED LAKE,,0,,,,,26,,,,0,15,2017,,
-120.8,50.935,11,,1166658,-5,,,0,BC,,,0,3.5,2017-11-27 00:00:00,,-0.8,,0,1166658.2017.11.27,RED LAKE,,0,,,,,27,,,,0,18.8,2017,,
-120.8,50.935,11,,1166658,-1.5,,,0,BC,,,0,2,2017-11-28 00:00:00,,0.3,,0,1166658.2017.11.28,RED LAKE,,0,,,,,28,,,,0,17.7,2017,,
-120.8,50.935,11,,1166658,-5,,,0,BC,,,0,2,2017-11-29 00:00:00,,-1.5,,0,1166658.2017.11.29,RED LAKE,,0,,,,,29,,,,0,19.5,2017,,
-120.8,50.935,11,,1166658,-1.5,,,0,BC,,,0,5,2017-11-30 00:00:00,,1.8,,0,1166658.2017.11.30,RED LAKE,,0,,,,,30,,,,0,16.2,2017,,
-120.8,50.935,12,,1166658,-3,,,0,BC,,,3.6,2.5,2017-12-01 00:00:00,,-0.3,,0,1166658.2017.12.1,RED LAKE,,3.6,,,,,1,,,,0,18.3,2017,,
-120.8,50.935,12,,1166658,-3.5,,,0,BC,T,,0,-1,2017-12-02 00:00:00,T,-2.3,,3,1166658.2017.12.2,RED LAKE,,0,,,,,2,,,,0,20.3,2017,,
-120.8,50.935,12,,1166658,-8,,,0,BC,,,0,-3.5,2017-12-03 00:00:00,,-5.8,,2,1166658.2017.12.3,RED LAKE,,0,,,,,3,,,,0,23.8,2017,,
-120.8,50.935,12,,1166658,-10.5,,,0,BC,,,1,-2.5,2017-12-04 00:00:00,,-6.5,,1,1166658.2017.12.4,RED LAKE,,1,,,,,4,,,,0,24.5,2017,,
-120.8,50.935,12,,1166658,-4.5,,,0,BC,,,0,1,2017-12-05 00:00:00,,-1.8,,2,1166658.2017.12.5,RED LAKE,,0,,,,,5,,,,0,19.8,2017,,
-120.8,50.935,12,,1166658,-3.5,,,0,BC,T,,0,-2,2017-12-06 00:00:00,T,-2.8,,2,1166658.2017.12.6,RED LAKE,,0,,,,,6,,,,0,20.8,2017,,
-120.8,50.935,12,,1166658,-5,,,0,BC,,,0,-2.5,2017-12-07 00:00:00,,-3.8,,2,1166658.2017.12.7,RED LAKE,,0,,,,,7,,,,0,21.8,2017,,
-120.8,50.935,12,,1166658,-6,,,0,BC,,,0,-4.5,2017-12-08 00:00:00,,-5.3,,2,1166658.2017.12.8,RED LAKE,,0,,,,,8,,,,0,23.3,2017,,
-120.8,50.935,12,,1166658,-7.5,,,0,BC,,,0,-5,2017-12-09 00:00:00,,-6.3,,1,1166658.2017.12.9,RED LAKE,,0,,,,,9,,,,0,24.3,2017,,
-120.8,50.935,12,,1166658,-7,,,0,BC,,,0,-2.5,2017-12-10 00:00:00,,-4.8,,1,1166658.2017.12.10,RED LAKE,,0,,,,,10,,,,0,22.8,2017,,
-120.8,50.935,12,,1166658,-7,,,0,BC,,,0,-4,2017-12-11 00:00:00,,-5.5,,1,1166658.2017.12.11,RED LAKE,,0,,,,,11,,,,0,23.5,2017,,
-120.8,50.935,12,,1166658,-8,,,0,BC,T,,0,-0.5,2017-12-12 00:00:00,T,-4.3,,1,1166658.2017.12.12,RED LAKE,,0,,,,,12,,,,0,22.3,2017,,
-120.8,50.935,12,,1166658,-4,,,0,BC,,,0,2,2017-12-13 00:00:00,,-1,,1,1166658.2017.12.13,RED LAKE,,0,,,,,13,,,,0,19,2017,,
-120.8,50.935,12,,1166658,-3,,,0,BC,,,1.4,-2,2017-12-14 00:00:00,,-2.5,,1,1166658.2017.12.14,RED LAKE,,1.4,,,,,14,,,,0,20.5,2017,,
-120.8,50.935,12,,1166658,-4,,,0,BC,,,0,0.5,2017-12-15 00:00:00,,-1.8,,2,1166658.2017.12.15,RED LAKE,,0,,,,,15,,,,0,19.8,2017,,
-120.8,50.935,12,,1166658,-9,,,0,BC,,,0.6,-2.5,2017-12-16 00:00:00,,-5.8,,2,1166658.2017.12.16,RED LAKE,,0.6,,,,,16,,,,0,23.8,2017,,
-120.8,50.935,12,,1166658,-4,,,0,BC,,,10.4,-1,2017-12-17 00:00:00,,-2.5,,3,1166658.2017.12.17,RED LAKE,,10.4,,,,,17,,,,0,20.5,2017,,
-120.8,50.935,12,,1166658,-5.5,,,0,BC,,,2.6,-1.5,2017-12-18 00:00:00,,-3.5,,13,1166658.2017.12.18,RED LAKE,,2.6,,,,,18,,,,0,21.5,2017,,
-120.8,50.935,12,,1166658,-6,,,0,BC,,,2.4,-4,2017-12-19 00:00:00,,-5,,14,1166658.2017.12.19,RED LAKE,,2.4,,,,,19,,,,0,23,2017,,
-120.8,50.935,12,,1166658,-12,,,0,BC,T,,0,-8,2017-12-20 00:00:00,T,-10,,16,1166658.2017.12.20,RED LAKE,,0,,,,,20,,,,0,28,2017,,
-120.8,50.935,12,,1166658,-15,,,0,BC,,,10,-7,2017-12-21 00:00:00,,-11,,16,1166658.2017.12.21,RED LAKE,,10,,,,,21,,,,0,29,2017,,
-120.8,50.935,12,,1166658,-12.5,,,0,BC,,,2.4,-10,2017-12-22 00:00:00,,-11.3,,25,1166658.2017.12.22,RED LAKE,,2.4,,,,,22,,,,0,29.3,2017,,
-120.8,50.935,12,,1166658,-16.5,,,0,BC,,,0,-12,2017-12-23 00:00:00,,-14.3,,26,1166658.2017.12.23,RED LAKE,,0,,,,,23,,,,0,32.3,2017,,
-120.8,50.935,12,,1166658,-21,,,0,BC,,,0,-14,2017-12-24 00:00:00,,-17.5,,24,1166658.2017.12.24,RED LAKE,,0,,,,,24,,,,0,35.5,2017,,
-120.8,50.935,12,,1166658,-21.5,,,0,BC,,,0,-14,2017-12-25 00:00:00,,-17.8,,24,1166658.2017.12.25,RED LAKE,,0,,,,,25,,,,0,35.8,2017,,
-120.8,50.935,12,,1166658,-23,,,0,BC,T,,0,-13,2017-12-26 00:00:00,T,-18,,23,1166658.2017.12.26,RED LAKE,,0,,,,,26,,,,0,36,2017,,
